,Retailer,Retailer ID,Invoice Date,Region,State,City,Beverage Brand,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin
,Sodapop,1185732,12-09-2021,Midwest,Nebraska,Omaha,Powerade,$0.30 ,750,$225 ,$79 ,35%
,Sodapop,1185732,12-09-2021,Midwest,Nebraska,Omaha,Dasani Water,$0.35 ,"1,500",$525 ,$263 ,50%
,Sodapop,1185732,11-10-2021,Midwest,Nebraska,Omaha,Coca-Cola,$0.40 ,"3,250","$1,300 ",$520 ,40%
,Sodapop,1185732,11-10-2021,Midwest,Nebraska,Omaha,Diet Coke,$0.30 ,"1,500",$450 ,$158 ,35%
,Sodapop,1185732,11-10-2021,Midwest,Nebraska,Omaha,Sprite,$0.30 ,500,$150 ,$53 ,35%
,Sodapop,1185732,11-10-2021,Midwest,Nebraska,Omaha,Fanta,$0.30 ,250,$75 ,$30 ,40%
,Sodapop,1185732,11-10-2021,Midwest,Nebraska,Omaha,Powerade,$0.40 ,250,$100 ,$35 ,35%
,Sodapop,1185732,11-10-2021,Midwest,Nebraska,Omaha,Dasani Water,$0.45 ,"1,500",$675 ,$338 ,50%
,Sodapop,1185732,11-11-2021,Midwest,Nebraska,Omaha,Coca-Cola,$0.40 ,"3,000","$1,200 ",$480 ,40%
,Sodapop,1185732,11-11-2021,Midwest,Nebraska,Omaha,Diet Coke,$0.30 ,"1,500",$450 ,$158 ,35%
,Sodapop,1185732,11-11-2021,Midwest,Nebraska,Omaha,Sprite,$0.30 ,950,$285 ,$100 ,35%
,Sodapop,1185732,11-11-2021,Midwest,Nebraska,Omaha,Fanta,$0.30 ,"1,250",$375 ,$150 ,40%
,Sodapop,1185732,11-11-2021,Midwest,Nebraska,Omaha,Powerade,$0.50 ,"1,000",$500 ,$175 ,35%
,Sodapop,1185732,11-11-2021,Midwest,Nebraska,Omaha,Dasani Water,$0.55 ,"2,000","$1,100 ",$550 ,50%
,Sodapop,1185732,10-12-2021,Midwest,Nebraska,Omaha,Coca-Cola,$0.50 ,"4,500","$2,250 ",$900 ,40%
,Sodapop,1185732,10-12-2021,Midwest,Nebraska,Omaha,Diet Coke,$0.40 ,"2,500","$1,000 ",$350 ,35%
,Sodapop,1185732,10-12-2021,Midwest,Nebraska,Omaha,Sprite,$0.40 ,"2,000",$800 ,$280 ,35%
,Sodapop,1185732,10-12-2021,Midwest,Nebraska,Omaha,Fanta,$0.40 ,"1,500",$600 ,$240 ,40%
,Sodapop,1185732,10-12-2021,Midwest,Nebraska,Omaha,Powerade,$0.50 ,"1,500",$750 ,$263 ,35%
,Sodapop,1185732,10-12-2021,Midwest,Nebraska,Omaha,Dasani Water,$0.55 ,"2,500","$1,375 ",$688 ,50%
x,BevCo,1197831,02-01-2021,South,Alabama,Birmingham,Coca-Cola,$0.20 ,"6,750","$1,350 ",$540 ,40%
,BevCo,1197831,02-01-2021,South,Alabama,Birmingham,Diet Coke,$0.30 ,"6,750","$2,025 ",$810 ,40%
,BevCo,1197831,02-01-2021,South,Alabama,Birmingham,Sprite,$0.30 ,"4,750","$1,425 ",$570 ,40%
,BevCo,1197831,02-01-2021,South,Alabama,Birmingham,Fanta,$0.35 ,"4,750","$1,663 ",$831 ,50%
,BevCo,1197831,02-01-2021,South,Alabama,Birmingham,Powerade,$0.40 ,"3,250","$1,300 ",$455 ,35%
,BevCo,1197831,02-01-2021,South,Alabama,Birmingham,Dasani Water,$0.35 ,"4,750","$1,663 ",$914 ,55%
,BevCo,1197831,01-02-2021,South,Alabama,Birmingham,Coca-Cola,$0.25 ,"6,250","$1,563 ",$625 ,40%
,BevCo,1197831,01-02-2021,South,Alabama,Birmingham,Diet Coke,$0.35 ,"6,000","$2,100 ",$840 ,40%
,BevCo,1197831,01-02-2021,South,Alabama,Birmingham,Sprite,$0.35 ,"4,250","$1,488 ",$595 ,40%
,BevCo,1197831,01-02-2021,South,Alabama,Birmingham,Fanta,$0.35 ,"3,750","$1,313 ",$656 ,50%
,BevCo,1197831,01-02-2021,South,Alabama,Birmingham,Powerade,$0.40 ,"2,500","$1,000 ",$350 ,35%
,BevCo,1197831,01-02-2021,South,Alabama,Birmingham,Dasani Water,$0.35 ,"4,500","$1,575 ",$866 ,55%
,BevCo,1197831,03-03-2021,South,Alabama,Birmingham,Coca-Cola,$0.30 ,"6,250","$1,875 ",$844 ,45%
,BevCo,1197831,03-03-2021,South,Alabama,Birmingham,Diet Coke,$0.40 ,"6,250","$2,500 ","$1,125 ",45%
,BevCo,1197831,03-03-2021,South,Alabama,Birmingham,Sprite,$0.30 ,"4,500","$1,350 ",$608 ,45%
,BevCo,1197831,03-03-2021,South,Alabama,Birmingham,Fanta,$0.35 ,"3,500","$1,225 ",$674 ,55%
,BevCo,1197831,03-03-2021,South,Alabama,Birmingham,Powerade,$0.40 ,"2,500","$1,000 ",$400 ,40%
,BevCo,1197831,03-03-2021,South,Alabama,Birmingham,Dasani Water,$0.35 ,"4,000","$1,400 ",$840 ,60%
,BevCo,1197831,02-04-2021,South,Alabama,Birmingham,Coca-Cola,$0.20 ,"6,500","$1,300 ",$585 ,45%
,BevCo,1197831,02-04-2021,South,Alabama,Birmingham,Diet Coke,$0.20 ,"6,500","$1,300 ",$585 ,45%
,BevCo,1197831,02-04-2021,South,Alabama,Birmingham,Sprite,$0.15 ,"4,750",$713 ,$321 ,45%
,BevCo,1197831,02-04-2021,South,Alabama,Birmingham,Fanta,$0.20 ,"3,750",$750 ,$413 ,55%
,BevCo,1197831,02-04-2021,South,Alabama,Birmingham,Powerade,$0.25 ,"2,750",$688 ,$275 ,40%
,BevCo,1197831,02-04-2021,South,Alabama,Birmingham,Dasani Water,$0.20 ,"5,500","$1,100 ",$660 ,60%
,BevCo,1197831,02-05-2021,South,Alabama,Birmingham,Coca-Cola,$0.10 ,"7,000",$700 ,$315 ,45%
,BevCo,1197831,02-05-2021,South,Alabama,Birmingham,Diet Coke,$0.20 ,"7,250","$1,450 ",$653 ,45%
,BevCo,1197831,02-05-2021,South,Alabama,Birmingham,Sprite,$0.15 ,"5,750",$863 ,$388 ,45%
,BevCo,1197831,02-05-2021,South,Alabama,Birmingham,Fanta,$0.35 ,"5,000","$1,750 ",$963 ,55%
,BevCo,1197831,02-05-2021,South,Alabama,Birmingham,Powerade,$0.50 ,"4,000","$2,000 ",$800 ,40%
,BevCo,1197831,02-05-2021,South,Alabama,Birmingham,Dasani Water,$0.45 ,"7,500","$3,375 ","$2,025 ",60%
,BevCo,1197831,01-06-2021,South,Alabama,Birmingham,Coca-Cola,$0.45 ,"7,500","$3,375 ","$1,519 ",45%
,BevCo,1197831,01-06-2021,South,Alabama,Birmingham,Diet Coke,$0.50 ,"7,500","$3,750 ","$1,688 ",45%
,BevCo,1197831,01-06-2021,South,Alabama,Birmingham,Sprite,$0.45 ,"6,500","$2,925 ","$1,316 ",45%
,BevCo,1197831,01-06-2021,South,Alabama,Birmingham,Fanta,$0.45 ,"6,000","$2,700 ","$1,485 ",55%
,BevCo,1197831,01-06-2021,South,Alabama,Birmingham,Powerade,$0.50 ,"5,000","$2,500 ","$1,000 ",40%
,BevCo,1197831,01-06-2021,South,Alabama,Birmingham,Dasani Water,$0.55 ,"8,750","$4,813 ","$2,888 ",60%
,BevCo,1197831,03-07-2021,South,Alabama,Birmingham,Coca-Cola,$0.45 ,"8,250","$3,713 ","$1,856 ",50%
,BevCo,1197831,03-07-2021,South,Alabama,Birmingham,Diet Coke,$0.50 ,"8,250","$4,125 ","$2,063 ",50%
,BevCo,1197831,03-07-2021,South,Alabama,Birmingham,Sprite,$0.45 ,"9,750","$4,388 ","$2,194 ",50%
,BevCo,1197831,03-07-2021,South,Alabama,Birmingham,Fanta,$0.45 ,"5,750","$2,588 ","$1,553 ",60%
,BevCo,1197831,03-07-2021,South,Alabama,Birmingham,Powerade,$0.50 ,"5,250","$2,625 ","$1,181 ",45%
,BevCo,1197831,03-07-2021,South,Alabama,Birmingham,Dasani Water,$0.60 ,"8,000","$4,800 ","$3,120 ",65%
,BevCo,1197831,05-08-2021,South,Alabama,Birmingham,Coca-Cola,$0.40 ,"7,500","$3,000 ","$1,500 ",50%
,BevCo,1197831,05-08-2021,South,Alabama,Birmingham,Diet Coke,$0.55 ,"7,500","$4,125 ","$2,063 ",50%
,BevCo,1197831,05-08-2021,South,Alabama,Birmingham,Sprite,$0.55 ,"9,250","$5,088 ","$2,544 ",50%
,BevCo,1197831,05-08-2021,South,Alabama,Birmingham,Fanta,$0.50 ,"4,250","$2,125 ","$1,275 ",60%
,BevCo,1197831,05-08-2021,South,Alabama,Birmingham,Powerade,$0.55 ,"4,250","$2,338 ","$1,052 ",45%
,BevCo,1197831,05-08-2021,South,Alabama,Birmingham,Dasani Water,$0.60 ,"6,750","$4,050 ","$2,633 ",65%
,BevCo,1197831,02-09-2021,South,Alabama,Birmingham,Coca-Cola,$0.55 ,"6,250","$3,438 ","$1,719 ",50%
,BevCo,1197831,02-09-2021,South,Alabama,Birmingham,Diet Coke,$0.55 ,"5,750","$3,163 ","$1,581 ",50%
,BevCo,1197831,02-09-2021,South,Alabama,Birmingham,Sprite,$0.60 ,"6,250","$3,750 ","$1,875 ",50%
,BevCo,1197831,02-09-2021,South,Alabama,Birmingham,Fanta,$0.60 ,"3,500","$2,100 ","$1,260 ",60%
,BevCo,1197831,02-09-2021,South,Alabama,Birmingham,Powerade,$0.45 ,"3,500","$1,575 ",$709 ,45%
,BevCo,1197831,02-09-2021,South,Alabama,Birmingham,Dasani Water,$0.40 ,"5,750","$2,300 ","$1,495 ",65%
,BevCo,1197831,01-10-2021,South,Alabama,Birmingham,Coca-Cola,$0.30 ,"5,250","$1,575 ",$788 ,50%
,BevCo,1197831,01-10-2021,South,Alabama,Birmingham,Diet Coke,$0.30 ,"5,250","$1,575 ",$788 ,50%
,BevCo,1197831,01-10-2021,South,Alabama,Birmingham,Sprite,$0.35 ,"4,750","$1,663 ",$831 ,50%
,BevCo,1197831,01-10-2021,South,Alabama,Birmingham,Fanta,$0.35 ,"3,250","$1,138 ",$683 ,60%
,BevCo,1197831,01-10-2021,South,Alabama,Birmingham,Powerade,$0.30 ,"3,000",$900 ,$405 ,45%
,BevCo,1197831,01-10-2021,South,Alabama,Birmingham,Dasani Water,$0.40 ,"4,750","$1,900 ","$1,235 ",65%
,BevCo,1197831,02-11-2021,South,Alabama,Birmingham,Coca-Cola,$0.20 ,"6,250","$1,250 ",$625 ,50%
,BevCo,1197831,02-11-2021,South,Alabama,Birmingham,Diet Coke,$0.20 ,"6,250","$1,250 ",$625 ,50%
,BevCo,1197831,02-11-2021,South,Alabama,Birmingham,Sprite,$0.45 ,"5,750","$2,588 ","$1,294 ",50%
,BevCo,1197831,02-11-2021,South,Alabama,Birmingham,Fanta,$0.45 ,"4,500","$2,025 ","$1,215 ",60%
,BevCo,1197831,02-11-2021,South,Alabama,Birmingham,Powerade,$0.50 ,"4,250","$2,125 ",$956 ,45%
,BevCo,1197831,02-11-2021,South,Alabama,Birmingham,Dasani Water,$0.60 ,"6,250","$3,750 ","$2,438 ",65%
,BevCo,1197831,01-12-2021,South,Alabama,Birmingham,Coca-Cola,$0.60 ,"7,750","$4,650 ","$2,325 ",50%
,BevCo,1197831,01-12-2021,South,Alabama,Birmingham,Diet Coke,$0.60 ,"7,750","$4,650 ","$2,325 ",50%
,BevCo,1197831,01-12-2021,South,Alabama,Birmingham,Sprite,$0.65 ,"7,000","$4,550 ","$2,275 ",50%
,BevCo,1197831,01-12-2021,South,Alabama,Birmingham,Fanta,$0.65 ,"5,500","$3,575 ","$2,145 ",60%
,BevCo,1197831,01-12-2021,South,Alabama,Birmingham,Powerade,$0.60 ,"5,000","$3,000 ","$1,350 ",45%
,BevCo,1197831,01-12-2021,South,Alabama,Birmingham,Dasani Water,$0.70 ,"7,500","$5,250 ","$3,413 ",65%
x,Sodapop,1185732,21-01-2021,Northeast,Maine,Portland,Coca-Cola,$0.40 ,"4,500","$1,800 ",$630 ,35%
,Sodapop,1185732,21-01-2021,Northeast,Maine,Portland,Diet Coke,$0.40 ,"2,500","$1,000 ",$350 ,35%
,Sodapop,1185732,21-01-2021,Northeast,Maine,Portland,Sprite,$0.30 ,"2,500",$750 ,$300 ,40%
,Sodapop,1185732,21-01-2021,Northeast,Maine,Portland,Fanta,$0.35 ,"1,000",$350 ,$105 ,30%
,Sodapop,1185732,21-01-2021,Northeast,Maine,Portland,Powerade,$0.50 ,"1,500",$750 ,$188 ,25%
,Sodapop,1185732,21-01-2021,Northeast,Maine,Portland,Dasani Water,$0.40 ,"2,500","$1,000 ",$400 ,40%
,Sodapop,1185732,19-02-2021,Northeast,Maine,Portland,Coca-Cola,$0.40 ,"5,000","$2,000 ",$700 ,35%
,Sodapop,1185732,19-02-2021,Northeast,Maine,Portland,Diet Coke,$0.40 ,"1,500",$600 ,$210 ,35%
,Sodapop,1185732,19-02-2021,Northeast,Maine,Portland,Sprite,$0.30 ,"2,000",$600 ,$240 ,40%
,Sodapop,1185732,19-02-2021,Northeast,Maine,Portland,Fanta,$0.35 ,750,$263 ,$79 ,30%
,Sodapop,1185732,19-02-2021,Northeast,Maine,Portland,Powerade,$0.50 ,"1,500",$750 ,$188 ,25%
,Sodapop,1185732,19-02-2021,Northeast,Maine,Portland,Dasani Water,$0.40 ,"2,500","$1,000 ",$400 ,40%
,Sodapop,1185732,17-03-2021,Northeast,Maine,Portland,Coca-Cola,$0.40 ,"4,700","$1,880 ",$658 ,35%
,Sodapop,1185732,17-03-2021,Northeast,Maine,Portland,Diet Coke,$0.40 ,"1,750",$700 ,$245 ,35%
,Sodapop,1185732,17-03-2021,Northeast,Maine,Portland,Sprite,$0.30 ,"2,000",$600 ,$240 ,40%
,Sodapop,1185732,17-03-2021,Northeast,Maine,Portland,Fanta,$0.35 ,500,$175 ,$53 ,30%
,Sodapop,1185732,17-03-2021,Northeast,Maine,Portland,Powerade,$0.50 ,"1,000",$500 ,$125 ,25%
,Sodapop,1185732,17-03-2021,Northeast,Maine,Portland,Dasani Water,$0.40 ,"2,000",$800 ,$320 ,40%
,Sodapop,1185732,18-04-2021,Northeast,Maine,Portland,Coca-Cola,$0.40 ,"4,500","$1,800 ",$630 ,35%
,Sodapop,1185732,18-04-2021,Northeast,Maine,Portland,Diet Coke,$0.40 ,"1,500",$600 ,$210 ,35%
,Sodapop,1185732,18-04-2021,Northeast,Maine,Portland,Sprite,$0.30 ,"1,500",$450 ,$180 ,40%
,Sodapop,1185732,18-04-2021,Northeast,Maine,Portland,Fanta,$0.35 ,750,$263 ,$79 ,30%
,Sodapop,1185732,18-04-2021,Northeast,Maine,Portland,Powerade,$0.50 ,750,$375 ,$94 ,25%
,Sodapop,1185732,18-04-2021,Northeast,Maine,Portland,Dasani Water,$0.40 ,"2,250",$900 ,$360 ,40%
,Sodapop,1185732,17-05-2021,Northeast,Maine,Portland,Coca-Cola,$0.55 ,"4,950","$2,723 ",$953 ,35%
,Sodapop,1185732,17-05-2021,Northeast,Maine,Portland,Diet Coke,$0.50 ,"2,000","$1,000 ",$350 ,35%
,Sodapop,1185732,17-05-2021,Northeast,Maine,Portland,Sprite,$0.45 ,"1,750",$788 ,$315 ,40%
,Sodapop,1185732,17-05-2021,Northeast,Maine,Portland,Fanta,$0.45 ,"1,250",$563 ,$169 ,30%
,Sodapop,1185732,17-05-2021,Northeast,Maine,Portland,Powerade,$0.55 ,"1,500",$825 ,$206 ,25%
,Sodapop,1185732,17-05-2021,Northeast,Maine,Portland,Dasani Water,$0.60 ,"2,750","$1,650 ",$660 ,40%
,Sodapop,1185732,19-06-2021,Northeast,Maine,Portland,Coca-Cola,$0.55 ,"5,250","$2,888 ","$1,011 ",35%
,Sodapop,1185732,19-06-2021,Northeast,Maine,Portland,Diet Coke,$0.50 ,"2,750","$1,375 ",$481 ,35%
,Sodapop,1185732,19-06-2021,Northeast,Maine,Portland,Sprite,$0.45 ,"2,000",$900 ,$360 ,40%
,Sodapop,1185732,19-06-2021,Northeast,Maine,Portland,Fanta,$0.45 ,"1,750",$788 ,$236 ,30%
,Sodapop,1185732,19-06-2021,Northeast,Maine,Portland,Powerade,$0.55 ,"1,750",$963 ,$241 ,25%
,Sodapop,1185732,19-06-2021,Northeast,Maine,Portland,Dasani Water,$0.60 ,"3,250","$1,950 ",$780 ,40%
,Sodapop,1185732,17-07-2021,Northeast,Maine,Portland,Coca-Cola,$0.55 ,"5,500","$3,025 ","$1,059 ",35%
,Sodapop,1185732,17-07-2021,Northeast,Maine,Portland,Diet Coke,$0.50 ,"3,000","$1,500 ",$525 ,35%
,Sodapop,1185732,17-07-2021,Northeast,Maine,Portland,Sprite,$0.45 ,"2,250","$1,013 ",$405 ,40%
,Sodapop,1185732,17-07-2021,Northeast,Maine,Portland,Fanta,$0.45 ,"1,750",$788 ,$236 ,30%
,Sodapop,1185732,17-07-2021,Northeast,Maine,Portland,Powerade,$0.55 ,"2,000","$1,100 ",$275 ,25%
,Sodapop,1185732,17-07-2021,Northeast,Maine,Portland,Dasani Water,$0.60 ,"3,750","$2,250 ",$900 ,40%
,Sodapop,1185732,18-08-2021,Northeast,Maine,Portland,Coca-Cola,$0.55 ,"5,250","$2,888 ","$1,011 ",35%
,Sodapop,1185732,18-08-2021,Northeast,Maine,Portland,Diet Coke,$0.50 ,"3,000","$1,500 ",$525 ,35%
,Sodapop,1185732,18-08-2021,Northeast,Maine,Portland,Sprite,$0.45 ,"2,250","$1,013 ",$405 ,40%
,Sodapop,1185732,18-08-2021,Northeast,Maine,Portland,Fanta,$0.45 ,"1,750",$788 ,$236 ,30%
,Sodapop,1185732,18-08-2021,Northeast,Maine,Portland,Powerade,$0.55 ,"1,500",$825 ,$206 ,25%
,Sodapop,1185732,18-08-2021,Northeast,Maine,Portland,Dasani Water,$0.60 ,"3,250","$1,950 ",$780 ,40%
,Sodapop,1185732,17-09-2021,Northeast,Maine,Portland,Coca-Cola,$0.55 ,"4,500","$2,475 ",$866 ,35%
,Sodapop,1185732,17-09-2021,Northeast,Maine,Portland,Diet Coke,$0.50 ,"2,500","$1,250 ",$438 ,35%
,Sodapop,1185732,17-09-2021,Northeast,Maine,Portland,Sprite,$0.45 ,"1,500",$675 ,$270 ,40%
,Sodapop,1185732,17-09-2021,Northeast,Maine,Portland,Fanta,$0.45 ,"1,250",$563 ,$169 ,30%
,Sodapop,1185732,17-09-2021,Northeast,Maine,Portland,Powerade,$0.55 ,"1,250",$688 ,$172 ,25%
,Sodapop,1185732,17-09-2021,Northeast,Maine,Portland,Dasani Water,$0.60 ,"2,250","$1,350 ",$540 ,40%
,Sodapop,1185732,19-10-2021,Northeast,Maine,Portland,Coca-Cola,$0.60 ,"4,000","$2,400 ",$840 ,35%
,Sodapop,1185732,19-10-2021,Northeast,Maine,Portland,Diet Coke,$0.55 ,"2,250","$1,238 ",$433 ,35%
,Sodapop,1185732,19-10-2021,Northeast,Maine,Portland,Sprite,$0.55 ,"1,250",$688 ,$275 ,40%
,Sodapop,1185732,19-10-2021,Northeast,Maine,Portland,Fanta,$0.55 ,"1,000",$550 ,$165 ,30%
,Sodapop,1185732,19-10-2021,Northeast,Maine,Portland,Powerade,$0.65 ,"1,000",$650 ,$163 ,25%
,Sodapop,1185732,19-10-2021,Northeast,Maine,Portland,Dasani Water,$0.70 ,"2,250","$1,575 ",$630 ,40%
,Sodapop,1185732,18-11-2021,Northeast,Maine,Portland,Coca-Cola,$0.65 ,"3,750","$2,438 ",$853 ,35%
,Sodapop,1185732,18-11-2021,Northeast,Maine,Portland,Diet Coke,$0.55 ,"2,000","$1,100 ",$385 ,35%
,Sodapop,1185732,18-11-2021,Northeast,Maine,Portland,Sprite,$0.55 ,"1,950","$1,073 ",$429 ,40%
,Sodapop,1185732,18-11-2021,Northeast,Maine,Portland,Fanta,$0.55 ,"1,750",$963 ,$289 ,30%
,Sodapop,1185732,18-11-2021,Northeast,Maine,Portland,Powerade,$0.65 ,"1,500",$975 ,$244 ,25%
,Sodapop,1185732,18-11-2021,Northeast,Maine,Portland,Dasani Water,$0.70 ,"2,500","$1,750 ",$700 ,40%
,Sodapop,1185732,17-12-2021,Northeast,Maine,Portland,Coca-Cola,$0.65 ,"4,750","$3,088 ","$1,081 ",35%
,Sodapop,1185732,17-12-2021,Northeast,Maine,Portland,Diet Coke,$0.55 ,"2,750","$1,513 ",$529 ,35%
,Sodapop,1185732,17-12-2021,Northeast,Maine,Portland,Sprite,$0.55 ,"2,500","$1,375 ",$550 ,40%
,Sodapop,1185732,17-12-2021,Northeast,Maine,Portland,Fanta,$0.55 ,"2,000","$1,100 ",$330 ,30%
,Sodapop,1185732,17-12-2021,Northeast,Maine,Portland,Powerade,$0.65 ,"2,000","$1,300 ",$325 ,25%
,Sodapop,1185732,17-12-2021,Northeast,Maine,Portland,Dasani Water,$0.70 ,"3,000","$2,100 ",$840 ,40%
x,FizzySip,1128299,10-01-2021,West,Alaska,Anchorage,Coca-Cola,$0.35 ,"3,750","$1,313 ",$328 ,25%
,FizzySip,1128299,10-01-2021,West,Alaska,Anchorage,Diet Coke,$0.45 ,"3,750","$1,688 ",$338 ,20%
,FizzySip,1128299,10-01-2021,West,Alaska,Anchorage,Sprite,$0.45 ,"3,750","$1,688 ",$422 ,25%
,FizzySip,1128299,10-01-2021,West,Alaska,Anchorage,Fanta,$0.45 ,"2,250","$1,013 ",$253 ,25%
,FizzySip,1128299,10-01-2021,West,Alaska,Anchorage,Powerade,$0.50 ,"1,750",$875 ,$131 ,15%
,FizzySip,1128299,10-01-2021,West,Alaska,Anchorage,Dasani Water,$0.45 ,"4,250","$1,913 ",$765 ,40%
,FizzySip,1128299,10-02-2021,West,Alaska,Anchorage,Coca-Cola,$0.35 ,"4,750","$1,663 ",$416 ,25%
,FizzySip,1128299,10-02-2021,West,Alaska,Anchorage,Diet Coke,$0.45 ,"3,750","$1,688 ",$338 ,20%
,FizzySip,1128299,10-02-2021,West,Alaska,Anchorage,Sprite,$0.45 ,"3,750","$1,688 ",$422 ,25%
,FizzySip,1128299,10-02-2021,West,Alaska,Anchorage,Fanta,$0.45 ,"2,250","$1,013 ",$253 ,25%
,FizzySip,1128299,10-02-2021,West,Alaska,Anchorage,Powerade,$0.50 ,"1,500",$750 ,$113 ,15%
,FizzySip,1128299,10-02-2021,West,Alaska,Anchorage,Dasani Water,$0.45 ,"3,500","$1,575 ",$630 ,40%
,FizzySip,1128299,09-03-2021,West,Alaska,Anchorage,Coca-Cola,$0.45 ,"5,000","$2,250 ",$563 ,25%
,FizzySip,1128299,09-03-2021,West,Alaska,Anchorage,Diet Coke,$0.55 ,"3,500","$1,925 ",$385 ,20%
,FizzySip,1128299,09-03-2021,West,Alaska,Anchorage,Sprite,$0.60 ,"3,750","$2,250 ",$563 ,25%
,FizzySip,1128299,09-03-2021,West,Alaska,Anchorage,Fanta,$0.55 ,"2,750","$1,513 ",$378 ,25%
,FizzySip,1128299,09-03-2021,West,Alaska,Anchorage,Powerade,$0.60 ,"1,250",$750 ,$113 ,15%
,FizzySip,1128299,09-03-2021,West,Alaska,Anchorage,Dasani Water,$0.55 ,"3,250","$1,788 ",$715 ,40%
,FizzySip,1128299,10-04-2021,West,Alaska,Anchorage,Coca-Cola,$0.60 ,"5,000","$3,000 ",$750 ,25%
,FizzySip,1128299,10-04-2021,West,Alaska,Anchorage,Diet Coke,$0.65 ,"3,000","$1,950 ",$390 ,20%
,FizzySip,1128299,10-04-2021,West,Alaska,Anchorage,Sprite,$0.65 ,"3,500","$2,275 ",$569 ,25%
,FizzySip,1128299,10-04-2021,West,Alaska,Anchorage,Fanta,$0.50 ,"2,500","$1,250 ",$313 ,25%
,FizzySip,1128299,10-04-2021,West,Alaska,Anchorage,Powerade,$0.55 ,"1,500",$825 ,$124 ,15%
,FizzySip,1128299,10-04-2021,West,Alaska,Anchorage,Dasani Water,$0.70 ,"3,250","$2,275 ",$910 ,40%
,FizzySip,1128299,11-05-2021,West,Alaska,Anchorage,Coca-Cola,$0.55 ,"5,250","$2,888 ",$722 ,25%
,FizzySip,1128299,11-05-2021,West,Alaska,Anchorage,Diet Coke,$0.60 ,"3,750","$2,250 ",$450 ,20%
,FizzySip,1128299,11-05-2021,West,Alaska,Anchorage,Sprite,$0.60 ,"3,750","$2,250 ",$563 ,25%
,FizzySip,1128299,11-05-2021,West,Alaska,Anchorage,Fanta,$0.55 ,"2,750","$1,513 ",$378 ,25%
,FizzySip,1128299,11-05-2021,West,Alaska,Anchorage,Powerade,$0.60 ,"1,750","$1,050 ",$158 ,15%
,FizzySip,1128299,11-05-2021,West,Alaska,Anchorage,Dasani Water,$0.75 ,"4,750","$3,563 ","$1,425 ",40%
,FizzySip,1128299,10-06-2021,West,Alaska,Anchorage,Coca-Cola,$0.70 ,"7,250","$5,075 ","$1,269 ",25%
,FizzySip,1128299,10-06-2021,West,Alaska,Anchorage,Diet Coke,$0.75 ,"6,000","$4,500 ",$900 ,20%
,FizzySip,1128299,10-06-2021,West,Alaska,Anchorage,Sprite,$0.75 ,"6,000","$4,500 ","$1,125 ",25%
,FizzySip,1128299,10-06-2021,West,Alaska,Anchorage,Fanta,$0.75 ,"4,750","$3,563 ",$891 ,25%
,FizzySip,1128299,10-06-2021,West,Alaska,Anchorage,Powerade,$0.85 ,"3,500","$2,975 ",$446 ,15%
,FizzySip,1128299,10-06-2021,West,Alaska,Anchorage,Dasani Water,$1.00 ,"6,500","$6,500 ","$2,600 ",40%
,FizzySip,1128299,09-07-2021,West,Alaska,Anchorage,Coca-Cola,$0.80 ,"8,000","$6,400 ","$1,600 ",25%
,FizzySip,1128299,09-07-2021,West,Alaska,Anchorage,Diet Coke,$0.85 ,"6,500","$5,525 ","$1,105 ",20%
,FizzySip,1128299,09-07-2021,West,Alaska,Anchorage,Sprite,$0.85 ,"6,000","$5,100 ","$1,275 ",25%
,FizzySip,1128299,09-07-2021,West,Alaska,Anchorage,Fanta,$0.80 ,"5,000","$4,000 ","$1,000 ",25%
,FizzySip,1128299,09-07-2021,West,Alaska,Anchorage,Powerade,$0.85 ,"5,500","$4,675 ",$701 ,15%
,FizzySip,1128299,09-07-2021,West,Alaska,Anchorage,Dasani Water,$1.00 ,"5,500","$5,500 ","$2,200 ",40%
,FizzySip,1128299,10-08-2021,West,Alaska,Anchorage,Coca-Cola,$0.85 ,"7,500","$6,375 ","$1,594 ",25%
,FizzySip,1128299,10-08-2021,West,Alaska,Anchorage,Diet Coke,$0.75 ,"7,250","$5,438 ","$1,088 ",20%
,FizzySip,1128299,10-08-2021,West,Alaska,Anchorage,Sprite,$0.70 ,"6,000","$4,200 ","$1,050 ",25%
,FizzySip,1128299,10-08-2021,West,Alaska,Anchorage,Fanta,$0.70 ,"5,250","$3,675 ",$919 ,25%
,FizzySip,1128299,10-08-2021,West,Alaska,Anchorage,Powerade,$0.70 ,"5,250","$3,675 ",$551 ,15%
,FizzySip,1128299,10-08-2021,West,Alaska,Anchorage,Dasani Water,$0.75 ,"3,500","$2,625 ","$1,050 ",40%
,FizzySip,1128299,11-09-2021,West,Alaska,Anchorage,Coca-Cola,$0.65 ,"5,500","$3,575 ",$894 ,25%
,FizzySip,1128299,11-09-2021,West,Alaska,Anchorage,Diet Coke,$0.70 ,"5,500","$3,850 ",$770 ,20%
,FizzySip,1128299,11-09-2021,West,Alaska,Anchorage,Sprite,$0.65 ,"3,750","$2,438 ",$609 ,25%
,FizzySip,1128299,11-09-2021,West,Alaska,Anchorage,Fanta,$0.65 ,"3,250","$2,113 ",$528 ,25%
,FizzySip,1128299,11-09-2021,West,Alaska,Anchorage,Powerade,$0.75 ,"3,500","$2,625 ",$394 ,15%
